2016-10,250.0,4.8,4.7,2477.36,-5.4,695.1,4.72
2016-11,212.2,-15.1,-3.6,2689.57,-5.3,695.1,4.72
2016-12,244.9,15.4,1.5,2934.48,-4.8,695.1,4.72
2017-01,333.9,36.4,22.2,333.94,22.2,178.3,1.21
2017-02,241.9,-27.6,-16.2,575.81,2.4,178.3,1.21
2017-03,195.8,-19.1,-4.3,771.59,0.6,178.3,1.21
2017-04,216.9,10.8,-1.6,988.48,0.1,330.8,2.25
2017-05,232.3,7.1,0.7,1220.75,0.2,330.8,2.25
2017-06,246.3,6.0,-7.8,1467.01,-1.2,330.8,2.25
2017-07,253.0,2.8,-4.9,1720.06,-1.8,519.2,3.52
2017-08,243.1,-3.9,2.2,1963.16,-1.3,519.2,3.52
2017-09,227.5,-6.4,-4.6,2190.68,-1.6,519.2,3.52
2017-10,251.6,10.6,0.6,2442.26,-1.4,699.4,4.75
2017-11,216.3,-14.0,1.9,2658.56,-1.1,699.4,4.75
2017-12,251.7,16.4,2.8,2910.78,-0.8,699.4,4.75
2018-01,250.4,-0.5,-25.0,250.37,-25.0,259.1,1.76
2018-02,315.7,26.1,30.5,566.08,-1.7,259.1,1.76
2018-03,227.3,-28.0,16.1,793.36,2.8,259.1,1.76
2018-04,237.4,4.5,9.5,1030.74,4.3,487.9,3.31
2018-05,230.0,-3.1,-1.0,1260.78,3.3,487.9,3.31
2018-06,272.1,18.3,10.5,1532.90,4.5,487.9,3.31
2018-07,255.7,-6.1,1.0,1788.57,4.0,683.8,4.64
2018-08,254.0,-0.7,4.5,2042.59,4.0,683.8,4.64
2018-09,238.8,-6.0,5.0,2281.38,4.1,683.8,4.64
2018-10,229.3,-4.0,-8.8,2510.72,2.8,892.9,6.06
2018-11,218.6,-4.7,1.1,2729.31,2.7,892.9,6.06
2018-12,276.9,26.7,9.8,3006.25,3.3,892.9,6.06
2019-01,283.1,2.2,13.1,283.07,13.1,301.4,2.05
2019-02,305.1,7.8,-3.4,588.19,3.9,301.4,2.05
2019-03,233.2,-23.6,2.6,821.43,3.5,301.4,2.05
2019-04,221.4,-5.1,-6.7,1042.81,1.2,480.9,3.26
2019-05,224.6,1.5,-2.4,1267.39,0.5,480.9,3.26
2019-06,266.6,18.7,-2.0,1533.98,0.1,480.9,3.26
2019-07,244.1,-8.4,-4.5,1778.07,-0.6,--,--
2019-08,272.0,11.4,7.1,2050.07,0.4,--,--
2019-09,236.3,-13.1,-1.1,2286.33,0.2,--,--
