2016-10,5073.0,2.4,-12.1,37702.46,-18.4,22733.0,169.47
2016-11,5207.7,2.7,-8.8,42905.39,-17.3,22733.0,169.47
2016-12,5446.1,4.6,36.9,48351.79,-13.4,22733.0,169.47
2017-01,3804.0,-30.2,17.9,3803.96,17.9,4884.1,36.41
2017-02,3453.3,-9.2,69.5,7224.01,37.2,4884.1,36.41
2017-03,3629.4,5.1,20.0,10807.38,30.7,4884.1,36.41
2017-04,3690.4,1.7,18.9,14497.75,27.4,9598.5,71.56
2017-05,3757.0,1.8,11.7,18244.41,23.8,9598.5,71.56
2017-06,3858.6,2.7,7.4,22121.00,20.8,9598.5,71.56
2017-07,4440.8,15.1,-3.3,26561.77,16.0,17368.3,129.48
2017-08,5011.1,12.8,4.0,31579.37,14.0,17368.3,129.48
2017-09,5442.5,8.6,9.9,37039.09,13.5,17368.3,129.48
2017-10,5613.6,3.1,10.7,42652.67,13.1,25975.6,193.65
2017-11,5616.1,0.1,7.8,48259.72,12.5,25975.6,193.65
2017-12,4878.1,-13.1,-10.4,53127.51,9.9,25975.6,193.65
2018-01,3509.8,-28.1,-6.3,3509.76,-6.3,4019.1,29.96
2018-02,2217.3,-36.8,-35.4,5732.31,-20.1,4019.1,29.96
2018-03,3142.7,41.7,-13.4,8877.40,-17.9,4019.1,29.96
2018-04,3467.2,10.3,-6.0,12344.63,-14.8,9520.2,70.97
2018-05,4319.2,24.6,14.7,16671.64,-8.7,9520.2,70.97
2018-06,4507.7,4.4,16.8,21173.57,-4.3,9520.2,70.97
2018-07,5329.1,18.2,19.6,26502.59,-0.3,17891.5,133.38
2018-08,5507.1,3.3,9.7,31996.23,1.3,17891.5,133.38
2018-09,5517.6,0.2,1.4,37507.20,1.3,17891.5,133.38
2018-10,5210.5,-5.6,-7.0,42717.61,0.2,24369.5,181.67
2018-11,4007.8,-23.1,-28.6,46721.96,-3.2,24369.5,181.67
2018-12,3226.6,-19.5,-33.9,49952.16,-6.0,24369.5,181.67
2019-01,3346.5,3.7,-4.8,3346.53,-4.8,5054.0,37.68
2019-02,2532.4,-24.3,14.1,5885.10,2.6,5054.0,37.68
2019-03,3925.9,55.0,24.9,9823.51,10.7,5054.0,37.68
2019-04,5008.7,27.6,44.3,14832.20,20.1,11605.0,86.51
2019-05,5027.0,0.4,16.5,19840.85,19.1,11605.0,86.51
2019-06,4075.9,-18.9,-9.6,23904.24,12.9,11605.0,86.51
2019-07,5473.2,34.3,3.0,29377.47,10.9,--,--
2019-08,6476.2,18.3,17.7,35838.14,12.0,--,--
2019-09,6595.9,1.9,19.5,42387.72,13.0,--,--
