2014-01,18.83
2014-02,35.03
2014-03,36.97
2014-04,-1.55
2014-05,11.09
2014-06,55.40
2014-07,1.38
2014-08,1.15
2014-09,-5.66
2014-10,24.06
2014-11,-35.71
2014-12,-15.61
2015-01,-27.63
2015-02,-33.76
2015-03,-35.81
2015-04,-41.85
2015-05,-50.82
2015-06,-57.34
2015-07,-44.71
2015-08,-32.99
2015-09,-21.42
2015-10,-23.23
2015-11,34.94
2015-12,-17.81
2016-01,-11.09
2016-02,-33.07
2016-03,17.44
2016-04,-9.92
2016-05,28.47
2016-06,24.97
2016-07,-7.25
2016-08,5.03
2016-09,-7.02
2016-10,-6.04
2016-11,-16.65
2016-12,-5.84
2017-01,-23.16
2017-02,17.56
2017-03,-39.61
2017-04,9.79
2017-05,-25.26
2017-06,9.23
2017-07,25.46
2017-08,15.39
2017-09,2.39
2017-10,43.55
2017-11,8.31
2017-12,21.97
2018-01,78.96
2018-02,40.86
2018-03,57.40
2018-04,76.44
2018-05,133.81
2018-06,30.95
2018-07,32.23
2018-08,9.60
2018-09,12.48
2018-10,-12.77
2018-11,12.15
2018-12,-32.63
2019-01,-20.11
2019-02,-38.23
2019-03,-4.51
2019-04,-16.28
2019-05,-26.43
2019-06,-14.73
2019-07,-1.20
2019-08,13.53
2019-09,51.80
