2016-10,52.5,0.8,4.7,521.46,-0.4,94.5,2.98
2016-11,64.3,22.4,25.7,585.78,1.9,94.5,2.98
2016-12,71.3,10.9,16.4,657.08,3.3,94.5,2.98
2017-01,46.2,-35.3,-8.3,46.15,-8.3,21.6,0.68
2017-02,49.6,7.6,39.1,95.79,11.4,21.6,0.68
2017-03,60.5,21.9,10.8,156.33,11.2,21.6,0.68
2017-04,58.7,-3.0,23.6,215.03,14.3,57.1,1.80
2017-05,73.8,25.7,22.0,288.81,16.2,57.1,1.80
2017-06,73.1,-1.0,17.8,361.86,16.5,57.1,1.80
2017-07,85.4,16.9,66.0,447.30,23.5,84.3,2.66
2017-08,59.4,-30.4,8.7,506.73,21.6,84.3,2.66
2017-09,59.5,0.1,14.1,566.23,20.8,84.3,2.66
2017-10,58.0,-2.6,10.3,624.21,19.7,110.6,3.49
2017-11,60.9,5.0,-5.4,685.06,16.9,110.6,3.49
2017-12,61.4,1.0,-13.8,746.49,13.6,110.6,3.49
2018-01,56.9,-7.4,23.3,56.91,23.3,18.6,0.59
2018-02,49.9,-12.3,0.6,106.85,11.6,18.6,0.59
2018-03,67.8,35.7,11.9,174.61,11.7,18.6,0.59
2018-04,55.8,-17.6,-4.9,230.42,7.2,47.0,1.48
2018-05,62.6,12.2,-15.2,293.00,1.4,47.0,1.48
2018-06,63.6,1.7,-12.9,356.62,-1.4,47.0,1.48
2018-07,70.2,10.3,-17.9,426.78,-4.6,75.2,2.37
2018-08,67.4,-3.9,13.5,494.23,-2.5,75.2,2.37
2018-09,70.2,4.1,17.9,564.40,-0.3,75.2,2.37
2018-10,68.6,-2.2,18.4,633.02,1.4,105.8,3.34
2018-11,63.2,-8.0,3.8,696.18,1.6,105.8,3.34
2018-12,71.5,13.3,16.4,767.71,2.8,105.8,3.34
2019-01,67.3,-5.9,18.2,67.29,18.2,27.3,0.86
2019-02,45.6,-32.3,-8.7,112.87,5.6,27.3,0.86
2019-03,71.8,57.5,6.0,184.67,5.8,27.3,0.86
2019-04,57.2,-20.4,2.4,241.83,5.0,57.1,1.80
2019-05,67.3,17.8,7.6,309.17,5.5,57.1,1.80
2019-06,64.9,-3.6,2.0,374.06,4.9,57.1,1.80
2019-07,74.1,14.1,5.6,448.12,5.0,--,--
2019-08,57.2,-22.7,-15.1,505.37,2.3,--,--
2019-09,78.1,36.5,11.3,583.49,3.4,--,--
