2014-01,-1.66
2014-02,-7.17
2014-03,-1.46
2014-04,6.75
2014-05,-0.39
2014-06,21.86
2014-07,21.54
2014-08,7.64
2014-09,7.75
2014-10,16.15
2014-11,-7.05
2014-12,-4.85
2015-01,-12.53
2015-02,3.00
2015-03,12.96
2015-04,-8.26
2015-05,-10.80
2015-06,23.05
2015-07,-5.28
2015-08,10.78
2015-09,1.14
2015-10,-7.96
2015-11,-3.60
2015-12,-5.67
2016-01,20.06
2016-02,-11.12
2016-03,-7.97
2016-04,0.74
2016-05,29.21
2016-06,-10.54
2016-07,-8.46
2016-08,-9.37
2016-09,0.30
2016-10,4.71
2016-11,25.71
2016-12,16.35
2017-01,-8.26
2017-02,39.14
2017-03,10.83
2017-04,23.55
2017-05,22.04
2017-06,17.79
2017-07,65.96
2017-08,8.68
2017-09,14.09
2017-10,10.34
2017-11,-5.39
2017-12,-13.84
2018-01,23.32
2018-02,0.60
2018-03,11.93
2018-04,-4.94
2018-05,-15.16
2018-06,-12.92
2018-07,-17.88
2018-08,13.48
2018-09,17.94
2018-10,18.35
2018-11,3.79
2018-12,16.44
2019-01,18.23
2019-02,-8.74
2019-03,5.97
2019-04,2.43
2019-05,7.59
2019-06,2.00
2019-07,5.56
2019-08,-15.12
2019-09,11.31
