2016-10,390.6,-3.3,-8.5,4086.82,1.9,788.3,6.60
2016-11,414.2,6.0,-4.8,4500.97,1.2,788.3,6.60
2016-12,431.9,4.3,-2.0,4935.75,1.0,788.3,6.60
2017-01,366.8,-15.1,-11.5,366.78,-11.5,181.2,1.52
2017-02,355.0,-3.2,-0.5,721.79,-6.4,181.2,1.52
2017-03,470.0,32.4,2.8,1191.81,-3.0,181.2,1.52
2017-04,353.5,-24.8,-14.3,1545.27,-5.8,327.4,2.74
2017-05,390.8,10.6,-0.5,1936.10,-4.8,327.4,2.74
2017-06,400.2,2.4,4.1,2336.29,-3.4,327.4,2.74
2017-07,376.6,-5.9,-14.6,2712.92,-5.1,516.0,4.32
2017-08,438.9,16.5,1.3,3151.79,-4.3,516.0,4.32
2017-09,422.1,-3.8,4.5,3573.86,-3.3,516.0,4.32
2017-10,430.3,2.0,10.2,4004.15,-2.0,726.8,6.08
2017-11,473.9,10.1,14.4,4478.03,-0.5,726.8,6.08
2017-12,469.4,-1.0,8.0,4947.32,0.2,726.8,6.08
2018-01,430.9,-8.2,17.5,430.93,17.5,184.0,1.54
2018-02,385.7,-10.5,8.6,816.60,13.1,184.0,1.54
2018-03,456.9,18.5,-2.8,1273.50,6.8,184.0,1.54
2018-04,415.7,-9.0,17.6,1689.17,9.3,375.1,3.14
2018-05,400.8,-3.6,2.5,2089.92,8.0,375.1,3.14
2018-06,444.7,11.0,11.1,2534.57,8.5,375.1,3.14
2018-07,405.3,-8.9,7.6,2939.85,8.4,792.6,6.63
2018-08,421.5,4.0,-4.0,3361.36,6.7,792.6,6.63
2018-09,393.2,-6.7,-6.8,3754.61,5.1,792.6,6.63
2018-10,483.2,22.9,12.3,4237.84,5.8,1576.1,13.19
2018-11,485.9,0.6,2.5,4723.74,5.5,1576.1,13.19
2018-12,449.2,-7.6,-4.3,5173.01,4.6,1576.1,13.19
2019-01,381.0,-15.2,-11.6,380.96,-11.6,116.5,0.98
2019-02,359.9,-5.5,-6.7,740.91,-9.3,116.5,0.98
2019-03,415.0,15.3,-9.2,1155.92,-9.2,116.5,0.98
2019-04,389.7,-6.1,-6.3,1545.58,-8.5,267.1,2.24
2019-05,418.2,7.3,4.4,1963.81,-6.0,267.1,2.24
2019-06,446.5,6.8,0.4,2410.28,-4.9,267.1,2.24
2019-07,454.3,1.8,12.1,2864.62,-2.6,--,--
2019-08,407.8,-10.3,-3.3,3272.39,-2.6,--,--
2019-09,424.0,4.0,7.8,3696.40,-1.6,--,--
