2014-01,-12.37
2014-02,19.64
2014-03,4.96
2014-04,45.91
2014-05,14.92
2014-06,36.90
2014-07,-0.37
2014-08,3.16
2014-09,30.81
2014-10,0.50
2014-11,-5.74
2014-12,12.11
2015-01,33.83
2015-02,-24.41
2015-03,9.46
2015-04,-24.99
2015-05,-0.64
2015-06,-21.09
2015-07,10.06
2015-08,-5.91
2015-09,-21.86
2015-10,-12.79
2015-11,0.96
2015-12,-15.12
2016-01,-10.11
2016-02,-9.71
2016-03,-12.51
2016-04,7.93
2016-05,-12.84
2016-06,31.52
2016-07,-6.54
2016-08,-5.72
2016-09,0.94
2016-10,-10.44
2016-11,-10.89
2016-12,-10.59
2017-01,-23.14
2017-02,26.17
2017-03,-0.07
2017-04,-17.10
2017-05,13.03
2017-06,-12.15
2017-07,-1.66
2017-08,5.12
2017-09,31.55
2017-10,16.34
2017-11,5.13
2017-12,15.70
2018-01,7.98
2018-02,-24.27
2018-03,-13.84
2018-04,11.14
2018-05,-4.56
2018-06,-20.47
2018-07,8.35
2018-08,13.87
2018-09,-22.15
2018-10,-2.43
2018-11,4.55
2018-12,-6.69
2019-01,19.84
2019-02,14.27
2019-03,25.13
2019-04,11.01
2019-05,4.34
2019-06,23.89
2019-07,-16.48
2019-08,-23.04
2019-09,3.15
