2016-10,91085.3,1.5,11.4,776796.41,7.6,334247.2,12.89
2016-11,93029.9,2.1,46.7,869826.32,10.8,334247.2,12.89
2016-12,78112.0,-16.0,33.9,947938.34,12.4,334247.2,12.89
2017-01,76616.3,-1.9,8.1,76616.26,8.1,87628.9,3.38
2017-02,71423.0,-6.8,19.9,148039.22,13.5,87628.9,3.38
2017-03,85875.2,20.2,17.5,233914.40,14.9,87628.9,3.38
2017-04,56871.9,-33.8,-14.9,290786.33,7.6,153899.9,5.94
2017-05,72796.0,28.0,-1.1,363582.31,5.7,153899.9,5.94
2017-06,84187.3,15.7,3.4,447769.61,5.3,153899.9,5.94
2017-07,71611.2,-14.9,-6.3,519380.80,3.5,243825.4,9.40
2017-08,91917.2,28.4,-2.5,611297.97,2.6,243825.4,9.40
2017-09,88579.0,-3.6,-1.3,699876.96,2.1,243825.4,9.40
2017-10,94519.7,6.7,3.8,794396.68,2.3,343111.5,13.23
2017-11,93153.3,-1.5,0.1,887549.99,2.0,343111.5,13.23
2017-12,89897.3,-3.5,15.1,977447.24,3.1,343111.5,13.23
2018-01,79740.7,-11.3,4.1,79740.67,4.1,89784.6,3.46
2018-02,64640.6,-18.9,-9.5,144381.23,-2.5,89784.6,3.46
2018-03,103697.4,60.4,20.8,248078.67,6.1,89784.6,3.46
2018-04,81869.8,-21.1,44.0,329948.45,13.5,162075.2,6.25
2018-05,80968.7,-1.1,11.2,410917.18,13.0,162075.2,6.25
2018-06,70438.3,-13.0,-16.3,481355.48,7.5,162075.2,6.25
2018-07,74370.9,5.6,3.9,555726.41,7.0,251146.8,9.69
2018-08,91055.0,22.4,-0.9,646781.44,5.8,251146.8,9.69
2018-09,94921.9,4.3,7.2,741703.36,6.0,251146.8,9.69
2018-10,101550.2,7.0,7.4,843253.55,6.2,351130.9,13.54
2018-11,98389.4,-3.1,5.6,941642.96,6.1,351130.9,13.54
2018-12,89830.6,-8.7,-0.1,1031473.56,5.5,351130.9,13.54
2019-01,78093.8,-13.1,-2.1,78093.83,-2.1,61393.8,2.37
2019-02,60889.1,-22.0,-5.8,138982.88,-3.7,61393.8,2.37
2019-03,79721.6,30.9,-23.1,218704.47,-11.8,61393.8,2.37
2019-04,74693.6,-6.3,-8.8,293398.08,-11.1,128158.7,4.94
2019-05,80436.9,7.7,-0.7,373835.02,-9.0,128158.7,4.94
2019-06,85867.9,6.8,21.9,459702.94,-4.5,128158.7,4.94
2019-07,84757.7,-1.3,14.0,544460.67,-2.0,--,--
2019-08,106117.6,25.2,16.5,650578.29,0.6,--,--
2019-09,102170.1,-3.7,7.6,752748.38,1.5,--,--
2019-10,106039.5,3.8,4.4,858787.91,1.8,0.0,0.0
2019-11,107884.4,1.7,9.7,966672.31,2.7,0.0,0.0
2019-12,103313.1,-4.2,15.0,1069985.45,3.7,0.0,0.0
