2014-01,8.41
2014-02,13.71
2014-03,13.19
2014-04,23.60
2014-05,17.38
2014-06,11.69
2014-07,24.61
2014-08,25.75
2014-09,35.14
2014-10,55.88
2014-11,63.04
2014-12,39.91
2015-01,69.40
2015-02,33.77
2015-03,44.66
2015-04,21.72
2015-05,15.41
2015-06,-0.64
2015-07,24.69
2015-08,-3.23
2015-09,-13.80
2015-10,1.25
2015-11,-12.24
2015-12,-16.06
2016-01,-18.67
2016-02,-4.94
2016-03,1.13
2016-04,-11.27
2016-05,4.88
2016-06,35.75
2016-07,-5.63
2016-08,40.68
2016-09,39.04
2016-10,11.43
2016-11,46.67
2016-12,33.87
2017-01,8.13
2017-02,19.94
2017-03,17.49
2017-04,-14.92
2017-05,-1.06
2017-06,3.44
2017-07,-6.26
2017-08,-2.54
2017-09,-1.25
2017-10,3.77
2017-11,0.13
2017-12,15.09
2018-01,4.08
2018-02,-9.50
2018-03,20.75
2018-04,43.95
2018-05,11.23
2018-06,-16.33
2018-07,3.85
2018-08,-0.94
2018-09,7.16
2018-10,7.44
2018-11,5.62
2018-12,-0.07
2019-01,-2.07
2019-02,-5.80
2019-03,-23.12
2019-04,-8.77
2019-05,-0.66
2019-06,21.91
2019-07,13.97
2019-08,16.54
2019-09,7.64
