2016-10,103.4,9.6,-4.9,967.69,-6.3,165.1,3.00
2016-11,102.0,-1.4,-2.1,1069.65,-6.0,165.1,3.00
2016-12,116.0,13.8,1.4,1185.63,-5.3,165.1,3.00
2017-01,92.0,-20.7,26.9,91.98,26.9,21.1,0.38
2017-02,87.7,-4.7,40.0,179.63,32.9,21.1,0.38
2017-03,111.8,27.6,-9.4,291.46,12.7,21.1,0.38
2017-04,100.4,-10.3,-7.1,391.83,6.9,64.6,1.17
2017-05,90.9,-9.4,-20.8,482.76,0.3,64.6,1.17
2017-06,105.4,16.0,-2.4,588.20,-0.2,64.6,1.17
2017-07,88.6,-15.9,8.1,676.83,0.8,101.6,1.85
2017-08,95.6,7.8,-2.9,772.41,0.3,101.6,1.85
2017-09,106.7,11.6,13.0,879.06,1.7,101.6,1.85
2017-10,97.4,-8.7,-5.8,976.47,0.9,137.2,2.49
2017-11,110.9,13.9,8.8,1087.42,1.7,137.2,2.49
2017-12,99.5,-10.3,-14.2,1186.97,0.1,137.2,2.49
2018-01,106.5,7.0,15.8,106.53,15.8,37.7,0.69
2018-02,73.9,-30.6,-15.6,180.47,0.5,37.7,0.69
2018-03,112.1,51.6,0.2,292.55,0.4,37.7,0.69
2018-04,103.7,-7.5,3.3,396.25,1.1,97.4,1.77
2018-05,105.3,1.5,15.8,501.50,3.9,97.4,1.77
2018-06,87.9,-16.5,-16.7,589.38,0.2,97.4,1.77
2018-07,90.0,2.5,1.6,679.40,0.4,133.6,2.43
2018-08,110.5,22.7,15.6,789.87,2.3,133.6,2.43
2018-09,77.4,-30.0,-27.5,867.25,-1.3,133.6,2.43
2018-10,90.2,16.6,-7.4,957.46,-1.9,174.8,3.18
2018-11,90.6,0.4,-18.3,1048.06,-3.6,174.8,3.18
2018-12,91.0,0.5,-8.5,1139.11,-4.0,174.8,3.18
2019-01,89.1,-2.1,-16.4,89.11,-16.4,38.8,0.71
2019-02,69.4,-22.1,-6.1,158.55,-12.2,38.8,0.71
2019-03,99.0,42.6,-11.7,257.53,-12.0,38.8,0.71
2019-04,92.4,-6.6,-10.9,349.95,-11.7,80.4,1.46
2019-05,99.2,7.3,-5.8,449.10,-10.4,80.4,1.46
2019-06,81.3,-18.0,-7.5,530.37,-10.0,80.4,1.46
2019-07,97.6,20.0,8.4,627.92,-7.6,--,--
2019-08,77.4,-20.7,-29.9,705.33,-10.7,--,--
2019-09,86.9,12.3,12.4,792.28,-8.6,--,--
