2014-01,21.25
2014-02,47.11
2014-03,4.97
2014-04,12.87
2014-05,48.69
2014-06,53.93
2014-07,17.82
2014-08,55.53
2014-09,18.28
2014-10,18.89
2014-11,6.21
2014-12,16.45
2015-01,3.26
2015-02,-20.08
2015-03,51.62
2015-04,44.04
2015-05,43.80
2015-06,16.82
2015-07,-7.72
2015-08,3.55
2015-09,-1.94
2015-10,-21.78
2015-11,-11.39
2015-12,-25.81
2016-01,26.72
2016-02,24.55
2016-03,1.04
2016-04,-19.34
2016-05,-4.73
2016-06,-16.16
2016-07,11.48
2016-08,-16.55
2016-09,6.80
2016-10,40.40
2016-11,-0.40
2016-12,48.47
2017-01,-24.19
2017-02,12.43
2017-03,-25.98
2017-04,-20.69
2017-05,-30.28
2017-06,18.09
2017-07,-34.78
2017-08,-28.20
2017-09,2.18
2017-10,-28.03
2017-11,7.95
2017-12,-4.78
2018-01,-10.82
2018-02,-22.11
2018-03,-1.74
2018-04,28.37
2018-05,10.19
2018-06,-15.93
2018-07,-2.87
2018-08,58.79
2018-09,-13.50
2018-10,32.68
2018-11,13.44
2018-12,-31.05
2019-01,-2.16
2019-02,-14.75
2019-03,-25.54
2019-04,-22.94
2019-05,-12.29
2019-06,5.56
2019-07,72.78
2019-08,-9.14
2019-09,-15.08
