2016-10,99.7,5.8,40.4,961.33,1.9,240.9,3.07
2016-11,72.5,-27.3,-0.4,1033.85,1.8,240.9,3.07
2016-12,109.4,50.9,48.5,1142.57,4.8,240.9,3.07
2017-01,72.9,-33.3,-24.2,72.93,-24.2,31.6,0.40
2017-02,88.7,21.6,12.4,161.61,-7.7,31.6,0.40
2017-03,94.1,6.1,-26.0,255.69,-15.4,31.6,0.40
2017-04,78.3,-16.8,-20.7,334.00,-16.7,95.2,1.18
2017-05,77.2,-1.4,-30.3,411.22,-19.6,95.2,1.18
2017-06,106.5,38.0,18.1,517.79,-13.9,95.2,1.18
2017-07,55.8,-47.6,-34.8,573.60,-16.6,134.7,1.66
2017-08,57.3,2.6,-28.2,630.92,-17.8,134.7,1.66
2017-09,96.3,68.0,2.2,727.36,-15.5,134.7,1.66
2017-10,71.8,-25.5,-28.0,798.98,-16.9,193.4,2.38
2017-11,78.3,9.1,8.0,877.26,-15.2,193.4,2.38
2017-12,104.2,33.1,-4.8,981.50,-14.1,193.4,2.38
2018-01,65.0,-37.6,-10.8,65.04,-10.8,36.4,0.45
2018-02,69.1,6.2,-22.1,134.11,-17.0,36.4,0.45
2018-03,92.5,33.9,-1.7,226.60,-11.4,36.4,0.45
2018-04,100.5,8.7,28.4,327.09,-2.1,103.9,1.27
2018-05,85.1,-15.4,10.2,412.18,0.2,103.9,1.27
2018-06,89.6,5.3,-15.9,501.77,-3.1,103.9,1.27
2018-07,54.2,-39.4,-2.9,555.99,-3.1,142.8,1.74
2018-08,91.0,67.8,58.8,647.00,2.5,142.8,1.74
2018-09,83.3,-8.5,-13.5,730.31,0.4,142.8,1.74
2018-10,95.2,14.4,32.7,825.52,3.3,187.7,2.28
2018-11,88.8,-6.8,13.4,914.32,4.2,187.7,2.28
2018-12,71.8,-19.1,-31.1,986.14,0.5,187.7,2.28
2019-01,63.6,-11.4,-2.2,63.63,-2.2,19.8,0.24
2019-02,58.9,-7.5,-14.8,122.52,-8.6,19.8,0.24
2019-03,68.8,16.9,-25.5,191.36,-15.5,19.8,0.24
2019-04,77.5,12.5,-22.9,268.82,-17.8,76.3,0.91
2019-05,74.6,-3.7,-12.3,343.45,-16.7,76.3,0.91
2019-06,94.5,26.7,5.6,437.99,-12.7,76.3,0.91
2019-07,93.7,-0.9,72.8,531.72,-4.4,--,--
2019-08,82.7,-11.8,-9.1,614.41,-5.0,--,--
2019-09,70.7,-14.5,-15.1,685.14,-6.2,--,--
