2014-01,3.46
2014-02,11.81
2014-03,4.25
2014-04,9.34
2014-05,6.10
2014-06,11.75
2014-07,9.46
2014-08,6.82
2014-09,12.98
2014-10,11.53
2014-11,9.63
2014-12,13.23
2015-01,6.13
2015-02,14.81
2015-03,13.30
2015-04,8.60
2015-05,10.01
2015-06,10.45
2015-07,9.29
2015-08,9.61
2015-09,0.53
2015-10,3.75
2015-11,1.87
2015-12,6.72
2016-01,5.60
2016-02,2.13
2016-03,1.96
2016-04,3.06
2016-05,7.14
2016-06,4.64
2016-07,2.37
2016-08,1.38
2016-09,7.50
2016-10,0.46
2016-11,10.46
2016-12,6.26
2017-01,6.24
2017-02,6.06
2017-03,10.86
2017-04,8.08
2017-05,9.37
2017-06,9.54
2017-07,11.57
2017-08,11.29
2017-09,12.91
2017-10,13.57
2017-11,15.21
2017-12,9.45
2018-01,20.36
2018-02,18.14
2018-03,14.79
2018-04,18.78
2018-05,18.21
2018-06,19.31
2018-07,20.49
2018-08,22.77
2018-09,17.75
2018-10,21.82
2018-11,16.35
2018-12,22.99
2019-01,15.60
2019-02,12.33
2019-03,13.89
2019-04,20.38
2019-05,20.36
2019-06,31.27
2019-07,22.16
2019-08,21.63
2019-09,19.56
