2014-01,19.12
2014-02,40.89
2014-03,25.27
2014-04,18.68
2014-05,5.98
2014-06,19.44
2014-07,9.86
2014-08,-0.65
2014-09,27.24
2014-10,12.21
2014-11,6.05
2014-12,6.17
2015-01,6.25
2015-02,-23.99
2015-03,7.50
2015-04,-9.96
2015-05,1.76
2015-06,-10.27
2015-07,-2.67
2015-08,-2.15
2015-09,-13.21
2015-10,-8.23
2015-11,4.79
2015-12,-2.47
2016-01,-4.31
2016-02,20.54
2016-03,-6.44
2016-04,-0.32
2016-05,11.20
2016-06,12.20
2016-07,2.18
2016-08,17.62
2016-09,11.03
2016-10,10.89
2016-11,13.68
2016-12,9.88
2017-01,-19.22
2017-02,15.64
2017-03,15.05
2017-04,6.12
2017-05,-3.75
2017-06,12.75
2017-07,7.15
2017-08,7.86
2017-09,10.01
2017-10,17.11
2017-11,5.99
2017-12,5.89
2018-01,45.40
2018-02,-5.65
2018-03,-4.54
2018-04,7.21
2018-05,9.15
2018-06,-1.17
2018-07,6.84
2018-08,-1.48
2018-09,-2.07
2018-10,-7.08
2018-11,-11.48
2018-12,-7.91
2019-01,-10.80
2019-02,-3.24
2019-03,-8.98
2019-04,1.70
2019-05,-9.41
2019-06,-15.45
2019-07,-6.46
2019-08,-10.73
2019-09,-6.99
