2014-01,2.57
2014-02,3.75
2014-03,3.95
2014-04,8.76
2014-05,-5.61
2014-06,-3.58
2014-07,-23.69
2014-08,-26.61
2014-09,-28.28
2014-10,-16.22
2014-11,-3.22
2014-12,-6.64
2015-01,-9.72
2015-02,-3.31
2015-03,21.29
2015-04,-2.72
2015-05,33.04
2015-06,27.44
2015-07,47.69
2015-08,56.73
2015-09,47.58
2015-10,53.94
2015-11,42.79
2015-12,42.30
2016-01,54.09
2016-02,54.69
2016-03,37.27
2016-04,53.76
2016-05,12.66
2016-06,22.39
2016-07,1.49
2016-08,10.45
2016-09,9.75
2016-10,-8.53
2016-11,-17.97
2016-12,-20.45
2017-01,-20.42
2017-02,-13.99
2017-03,-22.01
2017-04,-31.65
2017-05,-19.57
2017-06,-14.08
2017-07,-14.75
2017-08,-19.82
2017-09,-15.43
2017-10,-13.96
2017-11,35.23
2017-12,43.10
2018-01,39.74
2018-02,23.82
2018-03,46.90
2018-04,57.39
2018-05,45.36
2018-06,6.47
2018-07,36.64
2018-08,15.41
2018-09,13.36
2018-10,33.34
2018-11,-17.68
2018-12,-7.59
2019-01,-12.00
2019-02,-20.01
2019-03,-38.36
2019-04,-22.06
2019-05,-32.05
2019-06,-21.41
2019-07,-32.26
2019-08,-16.60
2019-09,-13.27
